store_id,item_id,wm_yr_wk,sell_price
CA_1,HOBBIES_1_008,11531,0.48
CA_1,HOBBIES_1_008,11532,0.48
CA_1,HOBBIES_1_008,11533,0.48
CA_1,HOBBIES_1_008,11534,0.48
CA_1,HOBBIES_1_008,11535,0.48
CA_1,HOBBIES_1_008,11536,0.48
CA_1,HOBBIES_1_008,11537,0.48
CA_1,HOBBIES_1_008,11538,0.48
CA_1,HOBBIES_1_008,11539,0.48
CA_1,HOBBIES_1_008,11540,0.48
CA_1,HOBBIES_1_008,11541,0.48
CA_1,HOBBIES_1_008,11542,0.48
CA_1,HOBBIES_1_008,11543,0.48
CA_1,HOBBIES_1_008,11544,0.48
CA_1,HOBBIES_1_008,11545,0.48
CA_1,HOBBIES_1_008,11546,0.48
CA_1,HOBBIES_1_008,11547,0.48
CA_1,HOBBIES_1_008,11548,0.48
CA_1,HOBBIES_1_008,11549,0.48
CA_1,HOBBIES_1_008,11550,0.48
CA_1,HOBBIES_1_008,11551,0.48
CA_1,HOBBIES_1_008,11552,0.48
CA_1,HOBBIES_1_008,11601,0.48
CA_1,HOBBIES_1_008,11602,0.48
CA_1,HOBBIES_1_008,11603,0.48
CA_1,HOBBIES_1_008,11604,0.48
CA_1,HOBBIES_1_008,11605,0.48
CA_1,HOBBIES_1_008,11606,0.48
CA_1,HOBBIES_1_008,11607,0.48
CA_1,HOBBIES_1_008,11608,0.48
CA_1,HOBBIES_1_008,11609,0.48
CA_1,HOBBIES_1_008,11610,0.48
CA_1,HOBBIES_1_008,11611,0.48
CA_1,HOBBIES_1_008,11612,0.48
CA_1,HOBBIES_1_008,11613,0.48
CA_1,HOBBIES_1_008,11614,0.48
CA_1,HOBBIES_1_008,11615,0.48
CA_1,HOBBIES_1_008,11616,0.48
CA_1,HOBBIES_1_008,11617,0.48
CA_1,HOBBIES_1_008,11618,0.48
CA_1,HOBBIES_1_008,11619,0.48
CA_1,HOBBIES_1_008,11620,0.48
CA_1,HOBBIES_1_008,11621,0.48
CA_1,HOBBIES_1_009,11101,1.56
CA_1,HOBBIES_1_009,11102,1.56
CA_1,HOBBIES_1_009,11103,1.56
CA_1,HOBBIES_1_009,11104,1.56
CA_1,HOBBIES_1_009,11105,1.56
CA_1,HOBBIES_1_009,11106,1.56
CA_1,HOBBIES_1_009,11107,1.56
CA_1,HOBBIES_1_009,11108,1.77
CA_1,HOBBIES_1_009,11109,1.77
CA_1,HOBBIES_1_009,11110,1.77
CA_1,HOBBIES_1_009,11111,1.77
CA_1,HOBBIES_1_009,11112,1.77
CA_1,HOBBIES_1_009,11113,1.77
CA_1,HOBBIES_1_009,11114,1.77
CA_1,HOBBIES_1_009,11115,1.77
CA_1,HOBBIES_1_009,11116,1.77
CA_1,HOBBIES_1_009,11117,1.77
CA_1,HOBBIES_1_009,11118,1.77
CA_1,HOBBIES_1_009,11119,1.77
CA_1,HOBBIES_1_009,11120,1.77
CA_1,HOBBIES_1_009,11121,1.77
CA_1,HOBBIES_1_009,11122,1.77
CA_1,HOBBIES_1_009,11123,1.77
CA_1,HOBBIES_1_009,11124,1.77
CA_1,HOBBIES_1_009,11125,1.77
CA_1,HOBBIES_1_009,11126,1.77
CA_1,HOBBIES_1_009,11127,1.77
CA_1,HOBBIES_1_009,11128,1.77
CA_1,HOBBIES_1_009,11129,1.77
CA_1,HOBBIES_1_009,11130,1.77
CA_1,HOBBIES_1_009,11131,1.77
CA_1,HOBBIES_1_009,11132,1.77
CA_1,HOBBIES_1_009,11133,1.77
CA_1,HOBBIES_1_009,11134,1.77
CA_1,HOBBIES_1_009,11135,1.77
CA_1,HOBBIES_1_009,11136,1.77
CA_1,HOBBIES_1_009,11137,1.77
CA_1,HOBBIES_1_009,11138,1.77
CA_1,HOBBIES_1_009,11139,1.77
CA_1,HOBBIES_1_009,11140,1.77
CA_1,HOBBIES_1_009,11141,1.77
CA_1,HOBBIES_1_009,11142,1.77
CA_1,HOBBIES_1_009,11143,1.77
CA_1,HOBBIES_1_009,11144,1.77
CA_1,HOBBIES_1_009,11145,1.77
CA_1,HOBBIES_1_009,11146,1.77
CA_1,HOBBIES_1_009,11147,1.77
CA_1,HOBBIES_1_009,11148,1.77
CA_1,HOBBIES_1_009,11149,1.77
CA_1,HOBBIES_1_009,11150,1.77
CA_1,HOBBIES_1_009,11151,1.77
CA_1,HOBBIES_1_009,11152,1.77
CA_1,HOBBIES_1_009,11201,1.77
CA_1,HOBBIES_1_009,11202,1.77
CA_1,HOBBIES_1_009,11203,1.77
CA_1,HOBBIES_1_009,11204,1.77
CA_1,HOBBIES_1_009,11205,1.77
CA_1,HOBBIES_1_009,11206,1.77
CA_1,HOBBIES_1_009,11207,1.77
CA_1,HOBBIES_1_009,11208,1.77
CA_1,HOBBIES_1_009,11209,1.77
CA_1,HOBBIES_1_009,11210,1.77
CA_1,HOBBIES_1_009,11211,1.77
CA_1,HOBBIES_1_009,11212,1.77
CA_1,HOBBIES_1_009,11213,1.77
CA_1,HOBBIES_1_009,11214,1.77
CA_1,HOBBIES_1_009,11215,1.77
CA_1,HOBBIES_1_009,11216,1.77
CA_1,HOBBIES_1_009,11217,1.77
CA_1,HOBBIES_1_009,11218,1.77
CA_1,HOBBIES_1_009,11219,1.77
CA_1,HOBBIES_1_009,11220,1.77
CA_1,HOBBIES_1_009,11221,1.77
CA_1,HOBBIES_1_009,11222,1.77
CA_1,HOBBIES_1_009,11223,1.77
CA_1,HOBBIES_1_009,11224,1.77
CA_1,HOBBIES_1_009,11225,1.77
CA_1,HOBBIES_1_009,11226,1.77
CA_1,HOBBIES_1_009,11227,1.77
CA_1,HOBBIES_1_009,11228,1.77
CA_1,HOBBIES_1_009,11229,1.77
CA_1,HOBBIES_1_009,11230,1.77
CA_1,HOBBIES_1_009,11231,1.77
CA_1,HOBBIES_1_009,11232,1.77
CA_1,HOBBIES_1_009,11233,1.77
CA_1,HOBBIES_1_009,11234,1.77
CA_1,HOBBIES_1_009,11235,1.77
CA_1,HOBBIES_1_009,11236,1.77
CA_1,HOBBIES_1_009,11237,1.77
CA_1,HOBBIES_1_009,11238,1.77
CA_1,HOBBIES_1_009,11239,1.77
CA_1,HOBBIES_1_009,11240,1.77
CA_1,HOBBIES_1_009,11241,1.77
CA_1,HOBBIES_1_009,11242,1.77
CA_1,HOBBIES_1_009,11243,1.77
CA_1,HOBBIES_1_009,11244,1.77
CA_1,HOBBIES_1_009,11245,1.77
CA_1,HOBBIES_1_009,11246,1.77
CA_1,HOBBIES_1_009,11247,1.77
CA_1,HOBBIES_1_009,11248,1.77
CA_1,HOBBIES_1_009,11249,1.77
CA_1,HOBBIES_1_009,11250,1.77
CA_1,HOBBIES_1_009,11251,1.77
CA_1,HOBBIES_1_009,11252,1.77
CA_1,HOBBIES_1_009,11301,1.77
CA_1,HOBBIES_1_009,11302,1.77
CA_1,HOBBIES_1_009,11303,1.77
CA_1,HOBBIES_1_009,11304,1.77
CA_1,HOBBIES_1_009,11305,1.77
CA_1,HOBBIES_1_009,11306,1.77
CA_1,HOBBIES_1_009,11307,1.77
CA_1,HOBBIES_1_009,11308,1.77
CA_1,HOBBIES_1_009,11309,1.77
CA_1,HOBBIES_1_009,11310,1.77
CA_1,HOBBIES_1_009,11311,1.77
CA_1,HOBBIES_1_009,11312,1.77
CA_1,HOBBIES_1_009,11313,1.77
CA_1,HOBBIES_1_009,11314,1.77
CA_1,HOBBIES_1_009,11315,1.77
CA_1,HOBBIES_1_009,11316,1.77
CA_1,HOBBIES_1_009,11317,1.77
CA_1,HOBBIES_1_009,11318,1.77
CA_1,HOBBIES_1_009,11319,1.77
CA_1,HOBBIES_1_009,11320,1.77
CA_1,HOBBIES_1_009,11321,1.77
CA_1,HOBBIES_1_009,11322,1.77
CA_1,HOBBIES_1_009,11323,1.77
CA_1,HOBBIES_1_009,11324,1.77
CA_1,HOBBIES_1_009,11325,1.77
CA_1,HOBBIES_1_009,11326,1.77
CA_1,HOBBIES_1_009,11327,1.77
CA_1,HOBBIES_1_009,11328,1.77
CA_1,HOBBIES_1_009,11329,1.77
CA_1,HOBBIES_1_009,11330,1.77
CA_1,HOBBIES_1_009,11331,1.77
CA_1,HOBBIES_1_009,11332,1.77
CA_1,HOBBIES_1_009,11333,1.77
CA_1,HOBBIES_1_009,11334,1.77
CA_1,HOBBIES_1_009,11335,1.77
CA_1,HOBBIES_1_009,11336,1.77
CA_1,HOBBIES_1_009,11337,1.77
CA_1,HOBBIES_1_009,11338,1.77
CA_1,HOBBIES_1_009,11339,1.77
CA_1,HOBBIES_1_009,11340,1.77
CA_1,HOBBIES_1_009,11341,1.77
CA_1,HOBBIES_1_009,11342,1.77
CA_1,HOBBIES_1_009,11343,1.77
CA_1,HOBBIES_1_009,11344,1.77
CA_1,HOBBIES_1_009,11345,1.77
CA_1,HOBBIES_1_009,11346,1.77
CA_1,HOBBIES_1_009,11347,1.77
CA_1,HOBBIES_1_009,11348,1.77
CA_1,HOBBIES_1_009,11349,1.77
CA_1,HOBBIES_1_009,11350,1.77
CA_1,HOBBIES_1_009,11351,1.77
CA_1,HOBBIES_1_009,11352,1.77
CA_1,HOBBIES_1_009,11353,1.77
CA_1,HOBBIES_1_009,11401,1.77
CA_1,HOBBIES_1_009,11402,1.77
CA_1,HOBBIES_1_009,11403,1.77
CA_1,HOBBIES_1_009,11404,1.77
CA_1,HOBBIES_1_009,11405,1.77
CA_1,HOBBIES_1_009,11406,1.77
CA_1,HOBBIES_1_009,11407,1.77
CA_1,HOBBIES_1_009,11408,1.77
CA_1,HOBBIES_1_009,11409,1.77
CA_1,HOBBIES_1_009,11410,1.77
CA_1,HOBBIES_1_009,11411,1.77
CA_1,HOBBIES_1_009,11412,1.77
CA_1,HOBBIES_1_009,11413,1.77
CA_1,HOBBIES_1_009,11414,1.77
CA_1,HOBBIES_1_009,11415,1.77
CA_1,HOBBIES_1_009,11416,1.77
CA_1,HOBBIES_1_009,11417,1.77
CA_1,HOBBIES_1_009,11418,1.77
CA_1,HOBBIES_1_009,11419,1.77
CA_1,HOBBIES_1_009,11420,1.77
CA_1,HOBBIES_1_009,11421,1.77
CA_1,HOBBIES_1_009,11422,1.77
CA_1,HOBBIES_1_009,11423,1.77
CA_1,HOBBIES_1_009,11424,1.77
CA_1,HOBBIES_1_009,11425,1.77
CA_1,HOBBIES_1_009,11426,1.77
CA_1,HOBBIES_1_009,11427,1.77
CA_1,HOBBIES_1_009,11428,1.77
CA_1,HOBBIES_1_009,11429,1.77
CA_1,HOBBIES_1_009,11430,1.77
CA_1,HOBBIES_1_009,11431,1.77
CA_1,HOBBIES_1_009,11432,1.77
CA_1,HOBBIES_1_009,11433,1.77
CA_1,HOBBIES_1_009,11434,1.77
CA_1,HOBBIES_1_009,11435,1.77
CA_1,HOBBIES_1_009,11436,1.77
CA_1,HOBBIES_1_009,11437,1.77
CA_1,HOBBIES_1_009,11438,1.77
CA_1,HOBBIES_1_009,11439,1.77
CA_1,HOBBIES_1_009,11440,1.77
CA_1,HOBBIES_1_009,11441,1.77
CA_1,HOBBIES_1_009,11442,1.77
CA_1,HOBBIES_1_009,11443,1.77
CA_1,HOBBIES_1_009,11444,1.77
CA_1,HOBBIES_1_009,11445,1.77
CA_1,HOBBIES_1_009,11446,1.77
CA_1,HOBBIES_1_009,11447,1.77
CA_1,HOBBIES_1_009,11448,1.77
CA_1,HOBBIES_1_009,11449,1.77
CA_1,HOBBIES_1_009,11450,1.77
CA_1,HOBBIES_1_009,11451,1.77
CA_1,HOBBIES_1_009,11452,1.77
CA_1,HOBBIES_1_009,11501,1.77
CA_1,HOBBIES_1_009,11502,1.77
CA_1,HOBBIES_1_009,11503,1.77
CA_1,HOBBIES_1_009,11504,1.77
CA_1,HOBBIES_1_009,11505,1.77
CA_1,HOBBIES_1_009,11506,1.77
CA_1,HOBBIES_1_009,11507,1.77
CA_1,HOBBIES_1_009,11508,1.77
CA_1,HOBBIES_1_009,11509,1.77
CA_1,HOBBIES_1_009,11510,1.77
CA_1,HOBBIES_1_009,11511,1.77
CA_1,HOBBIES_1_009,11512,1.77
CA_1,HOBBIES_1_009,11513,1.77
CA_1,HOBBIES_1_009,11514,1.77
CA_1,HOBBIES_1_009,11515,1.77
CA_1,HOBBIES_1_009,11516,1.77
CA_1,HOBBIES_1_009,11517,1.77
CA_1,HOBBIES_1_009,11518,1.77
CA_1,HOBBIES_1_009,11519,1.77
CA_1,HOBBIES_1_009,11520,1.77
CA_1,HOBBIES_1_009,11521,1.77
CA_1,HOBBIES_1_009,11522,1.77
CA_1,HOBBIES_1_009,11523,1.77
CA_1,HOBBIES_1_009,11524,1.77
CA_1,HOBBIES_1_009,11525,1.77
CA_1,HOBBIES_1_009,11526,1.77
CA_1,HOBBIES_1_009,11527,1.77
CA_1,HOBBIES_1_009,11528,1.77
CA_1,HOBBIES_1_009,11529,1.77
CA_1,HOBBIES_1_009,11530,1.77
CA_1,HOBBIES_1_009,11531,1.77
CA_1,HOBBIES_1_009,11532,1.77
CA_1,HOBBIES_1_009,11533,1.77
CA_1,HOBBIES_1_009,11534,1.77
CA_1,HOBBIES_1_009,11535,1.77
CA_1,HOBBIES_1_009,11536,1.77
CA_1,HOBBIES_1_009,11537,1.77
CA_1,HOBBIES_1_009,11538,1.77
CA_1,HOBBIES_1_009,11539,1.77
CA_1,HOBBIES_1_009,11540,1.77
CA_1,HOBBIES_1_009,11541,1.77
CA_1,HOBBIES_1_009,11542,1.77
CA_1,HOBBIES_1_009,11543,1.77
CA_1,HOBBIES_1_009,11544,1.77
CA_1,HOBBIES_1_009,11545,1.77
CA_1,HOBBIES_1_009,11546,1.77
CA_1,HOBBIES_1_009,11547,1.77
CA_1,HOBBIES_1_009,11548,1.77
CA_1,HOBBIES_1_009,11549,1.77
CA_1,HOBBIES_1_009,11550,1.77
CA_1,HOBBIES_1_009,11551,1.77
CA_1,HOBBIES_1_009,11552,1.77
CA_1,HOBBIES_1_009,11601,1.77
CA_1,HOBBIES_1_009,11602,1.77
CA_1,HOBBIES_1_009,11603,1.77
CA_1,HOBBIES_1_009,11604,1.77
CA_1,HOBBIES_1_009,11605,1.77
CA_1,HOBBIES_1_009,11606,1.77
CA_1,HOBBIES_1_009,11607,1.77
CA_1,HOBBIES_1_009,11608,1.77
CA_1,HOBBIES_1_009,11609,1.77
CA_1,HOBBIES_1_009,11610,1.77
CA_1,HOBBIES_1_009,11611,1.77
CA_1,HOBBIES_1_009,11612,1.77
CA_1,HOBBIES_1_009,11613,1.77
CA_1,HOBBIES_1_009,11614,1.77
CA_1,HOBBIES_1_009,11615,1.77
CA_1,HOBBIES_1_009,11616,1.77
CA_1,HOBBIES_1_009,11617,1.77
CA_1,HOBBIES_1_009,11618,1.77
CA_1,HOBBIES_1_009,11619,1.77
CA_1,HOBBIES_1_009,11620,1.77
CA_1,HOBBIES_1_009,11621,1.77
CA_1,HOBBIES_1_010,11101,3.17
CA_1,HOBBIES_1_010,11102,3.17
CA_1,HOBBIES_1_010,11103,3.17
CA_1,HOBBIES_1_010,11104,3.17
CA_1,HOBBIES_1_010,11105,3.17
CA_1,HOBBIES_1_010,11106,3.17
CA_1,HOBBIES_1_010,11107,3.17
CA_1,HOBBIES_1_010,11108,3.17
CA_1,HOBBIES_1_010,11109,3.17
CA_1,HOBBIES_1_010,11110,3.17
CA_1,HOBBIES_1_010,11111,3.17
CA_1,HOBBIES_1_010,11112,3.17
CA_1,HOBBIES_1_010,11113,3.17
CA_1,HOBBIES_1_010,11114,3.17
CA_1,HOBBIES_1_010,11115,3.17
CA_1,HOBBIES_1_010,11116,3.17
CA_1,HOBBIES_1_010,11117,2.97
CA_1,HOBBIES_1_010,11118,2.97
CA_1,HOBBIES_1_010,11119,2.97
CA_1,HOBBIES_1_010,11120,2.97
CA_1,HOBBIES_1_010,11121,2.97
CA_1,HOBBIES_1_010,11122,2.97
CA_1,HOBBIES_1_010,11123,2.97
CA_1,HOBBIES_1_010,11124,2.97
CA_1,HOBBIES_1_010,11125,2.97
CA_1,HOBBIES_1_010,11126,2.97
CA_1,HOBBIES_1_010,11127,2.97
CA_1,HOBBIES_1_010,11128,2.97
CA_1,HOBBIES_1_010,11129,2.97
CA_1,HOBBIES_1_010,11130,2.97
CA_1,HOBBIES_1_010,11131,2.97
CA_1,HOBBIES_1_010,11132,2.97
CA_1,HOBBIES_1_010,11133,2.97
CA_1,HOBBIES_1_010,11134,2.97
CA_1,HOBBIES_1_010,11135,2.97
CA_1,HOBBIES_1_010,11136,2.97
CA_1,HOBBIES_1_010,11137,2.97
CA_1,HOBBIES_1_010,11138,2.97
CA_1,HOBBIES_1_010,11139,2.97
CA_1,HOBBIES_1_010,11140,2.97
CA_1,HOBBIES_1_010,11141,2.97
CA_1,HOBBIES_1_010,11142,2.97
CA_1,HOBBIES_1_010,11143,2.97
CA_1,HOBBIES_1_010,11144,2.97
CA_1,HOBBIES_1_010,11145,2.97
CA_1,HOBBIES_1_010,11146,2.97
CA_1,HOBBIES_1_010,11147,2.97
CA_1,HOBBIES_1_010,11148,2.97
CA_1,HOBBIES_1_010,11149,2.97
CA_1,HOBBIES_1_010,11150,2.97
CA_1,HOBBIES_1_010,11151,2.97
CA_1,HOBBIES_1_010,11152,2.97
CA_1,HOBBIES_1_010,11201,2.97
CA_1,HOBBIES_1_010,11202,2.97
CA_1,HOBBIES_1_010,11203,2.97
CA_1,HOBBIES_1_010,11204,2.97
CA_1,HOBBIES_1_010,11205,2.97
CA_1,HOBBIES_1_010,11206,2.97
CA_1,HOBBIES_1_010,11207,2.97
CA_1,HOBBIES_1_010,11208,2.97
CA_1,HOBBIES_1_010,11209,2.97
CA_1,HOBBIES_1_010,11210,2.97
CA_1,HOBBIES_1_010,11211,2.97
CA_1,HOBBIES_1_010,11212,2.97
CA_1,HOBBIES_1_010,11213,2.97
CA_1,HOBBIES_1_010,11214,2.97
CA_1,HOBBIES_1_010,11215,2.97
CA_1,HOBBIES_1_010,11216,2.97
CA_1,HOBBIES_1_010,11217,2.97
CA_1,HOBBIES_1_010,11218,2.97
CA_1,HOBBIES_1_010,11219,2.97
CA_1,HOBBIES_1_010,11220,2.97
CA_1,HOBBIES_1_010,11221,2.97
CA_1,HOBBIES_1_010,11222,2.97
CA_1,HOBBIES_1_010,11223,2.97
CA_1,HOBBIES_1_010,11224,2.97
CA_1,HOBBIES_1_010,11225,2.97
CA_1,HOBBIES_1_010,11226,2.97
CA_1,HOBBIES_1_010,11227,2.97
CA_1,HOBBIES_1_010,11228,2.97
CA_1,HOBBIES_1_010,11229,2.97
CA_1,HOBBIES_1_010,11230,2.97
CA_1,HOBBIES_1_010,11231,2.97
CA_1,HOBBIES_1_010,11232,2.97
CA_1,HOBBIES_1_010,11233,2.97
CA_1,HOBBIES_1_010,11234,2.97
CA_1,HOBBIES_1_010,11235,2.97
CA_1,HOBBIES_1_010,11236,2.97
CA_1,HOBBIES_1_010,11237,2.97
CA_1,HOBBIES_1_010,11238,2.97
CA_1,HOBBIES_1_010,11239,2.97
CA_1,HOBBIES_1_010,11240,2.97
CA_1,HOBBIES_1_010,11241,2.97
CA_1,HOBBIES_1_010,11242,2.97
CA_1,HOBBIES_1_010,11243,2.97
CA_1,HOBBIES_1_010,11244,2.97
CA_1,HOBBIES_1_010,11245,2.97
CA_1,HOBBIES_1_010,11246,2.97
CA_1,HOBBIES_1_010,11247,2.97
CA_1,HOBBIES_1_010,11248,2.97
CA_1,HOBBIES_1_010,11249,2.97
CA_1,HOBBIES_1_010,11250,2.97
CA_1,HOBBIES_1_010,11251,2.97
CA_1,HOBBIES_1_010,11252,2.97
CA_1,HOBBIES_1_010,11301,2.97
CA_1,HOBBIES_1_010,11302,2.97
CA_1,HOBBIES_1_010,11303,2.97
CA_1,HOBBIES_1_010,11304,2.97
CA_1,HOBBIES_1_010,11305,2.97
CA_1,HOBBIES_1_010,11306,2.97
CA_1,HOBBIES_1_010,11307,2.97
CA_1,HOBBIES_1_010,11308,2.97
CA_1,HOBBIES_1_010,11309,2.97
CA_1,HOBBIES_1_010,11310,2.97
CA_1,HOBBIES_1_010,11311,2.97
CA_1,HOBBIES_1_010,11312,2.97
CA_1,HOBBIES_1_010,11313,2.97
CA_1,HOBBIES_1_010,11314,2.97
CA_1,HOBBIES_1_010,11315,2.97
CA_1,HOBBIES_1_010,11316,2.97
CA_1,HOBBIES_1_010,11317,2.97
CA_1,HOBBIES_1_010,11318,2.97
CA_1,HOBBIES_1_010,11319,2.97
CA_1,HOBBIES_1_010,11320,2.97
CA_1,HOBBIES_1_010,11321,2.97
CA_1,HOBBIES_1_010,11322,2.97
CA_1,HOBBIES_1_010,11323,2.97
CA_1,HOBBIES_1_010,11324,2.97
CA_1,HOBBIES_1_010,11325,2.97
CA_1,HOBBIES_1_010,11326,2.97
CA_1,HOBBIES_1_010,11327,2.97
CA_1,HOBBIES_1_010,11328,2.97
CA_1,HOBBIES_1_010,11329,2.97
CA_1,HOBBIES_1_010,11330,2.97
CA_1,HOBBIES_1_010,11331,2.97
CA_1,HOBBIES_1_010,11332,2.97
CA_1,HOBBIES_1_010,11333,2.97
CA_1,HOBBIES_1_010,11334,2.97
CA_1,HOBBIES_1_010,11335,2.97
CA_1,HOBBIES_1_010,11336,2.97
CA_1,HOBBIES_1_010,11337,2.97
CA_1,HOBBIES_1_010,11338,2.97
CA_1,HOBBIES_1_010,11339,2.97
CA_1,HOBBIES_1_010,11340,2.97
CA_1,HOBBIES_1_010,11341,2.97
CA_1,HOBBIES_1_010,11342,2.97
CA_1,HOBBIES_1_010,11343,2.97
CA_1,HOBBIES_1_010,11344,2.97
CA_1,HOBBIES_1_010,11345,2.97
CA_1,HOBBIES_1_010,11346,2.97
CA_1,HOBBIES_1_010,11347,2.97
CA_1,HOBBIES_1_010,11348,2.97
CA_1,HOBBIES_1_010,11349,2.97
CA_1,HOBBIES_1_010,11350,2.97
CA_1,HOBBIES_1_010,11351,2.97
CA_1,HOBBIES_1_010,11352,2.97
CA_1,HOBBIES_1_010,11353,2.97
CA_1,HOBBIES_1_010,11401,2.97
CA_1,HOBBIES_1_010,11402,2.97
CA_1,HOBBIES_1_010,11403,2.97
CA_1,HOBBIES_1_010,11404,2.97
CA_1,HOBBIES_1_010,11405,2.97
CA_1,HOBBIES_1_010,11406,2.97
CA_1,HOBBIES_1_010,11407,2.97
CA_1,HOBBIES_1_010,11408,2.97
CA_1,HOBBIES_1_010,11409,2.97
CA_1,HOBBIES_1_010,11410,2.97
CA_1,HOBBIES_1_010,11411,2.97
CA_1,HOBBIES_1_010,11412,2.97
CA_1,HOBBIES_1_010,11413,2.97
CA_1,HOBBIES_1_010,11414,2.97
CA_1,HOBBIES_1_010,11415,2.97
CA_1,HOBBIES_1_010,11416,2.97
CA_1,HOBBIES_1_010,11417,2.97
CA_1,HOBBIES_1_010,11418,2.97
CA_1,HOBBIES_1_010,11419,2.97
CA_1,HOBBIES_1_010,11420,2.97
CA_1,HOBBIES_1_010,11421,2.97
CA_1,HOBBIES_1_010,11422,2.97
CA_1,HOBBIES_1_010,11423,2.97
CA_1,HOBBIES_1_010,11424,2.97
CA_1,HOBBIES_1_010,11425,2.97
CA_1,HOBBIES_1_010,11426,2.97
CA_1,HOBBIES_1_010,11427,2.97
CA_1,HOBBIES_1_010,11428,2.97
CA_1,HOBBIES_1_010,11429,2.97
CA_1,HOBBIES_1_010,11430,2.97
CA_1,HOBBIES_1_010,11431,2.97
CA_1,HOBBIES_1_010,11432,2.97
CA_1,HOBBIES_1_010,11433,2.97
CA_1,HOBBIES_1_010,11434,2.97
CA_1,HOBBIES_1_010,11435,2.97
CA_1,HOBBIES_1_010,11436,2.97
CA_1,HOBBIES_1_010,11437,2.97
CA_1,HOBBIES_1_010,11438,2.97
CA_1,HOBBIES_1_010,11439,2.97
CA_1,HOBBIES_1_010,11440,2.97
CA_1,HOBBIES_1_010,11441,2.97
CA_1,HOBBIES_1_010,11442,2.97
CA_1,HOBBIES_1_010,11443,2.97
CA_1,HOBBIES_1_010,11444,2.97
CA_1,HOBBIES_1_010,11445,2.97
CA_1,HOBBIES_1_010,11446,2.97
CA_1,HOBBIES_1_010,11447,2.97
CA_1,HOBBIES_1_010,11448,2.97
CA_1,HOBBIES_1_010,11449,2.97
CA_1,HOBBIES_1_010,11450,2.97
CA_1,HOBBIES_1_010,11451,2.97
CA_1,HOBBIES_1_010,11452,2.97
CA_1,HOBBIES_1_010,11501,2.97
CA_1,HOBBIES_1_010,11502,2.97
CA_1,HOBBIES_1_010,11503,2.97
CA_1,HOBBIES_1_010,11504,2.97
CA_1,HOBBIES_1_010,11505,2.97
CA_1,HOBBIES_1_010,11506,2.97
CA_1,HOBBIES_1_010,11507,2.97
CA_1,HOBBIES_1_010,11508,2.97
CA_1,HOBBIES_1_010,11509,2.97
CA_1,HOBBIES_1_010,11510,2.97
CA_1,HOBBIES_1_010,11511,2.97
CA_1,HOBBIES_1_010,11512,2.97
CA_1,HOBBIES_1_010,11513,2.97
CA_1,HOBBIES_1_010,11514,2.97
CA_1,HOBBIES_1_010,11515,2.97
CA_1,HOBBIES_1_010,11516,2.97
CA_1,HOBBIES_1_010,11517,2.97
CA_1,HOBBIES_1_010,11518,2.97
CA_1,HOBBIES_1_010,11519,2.97
CA_1,HOBBIES_1_010,11520,2.97
CA_1,HOBBIES_1_010,11521,2.97
CA_1,HOBBIES_1_010,11522,2.97
CA_1,HOBBIES_1_010,11523,2.97
CA_1,HOBBIES_1_010,11524,2.97
CA_1,HOBBIES_1_010,11525,2.97
CA_1,HOBBIES_1_010,11526,2.97
CA_1,HOBBIES_1_010,11527,2.97
CA_1,HOBBIES_1_010,11528,2.97
CA_1,HOBBIES_1_010,11529,2.97
CA_1,HOBBIES_1_010,11530,2.97
CA_1,HOBBIES_1_010,11531,2.97
CA_1,HOBBIES_1_010,11532,2.97
CA_1,HOBBIES_1_010,11533,2.97
CA_1,HOBBIES_1_010,11534,2.97
CA_1,HOBBIES_1_010,11535,2.97
CA_1,HOBBIES_1_010,11536,2.97
CA_1,HOBBIES_1_010,11537,2.97
CA_1,HOBBIES_1_010,11538,2.97
CA_1,HOBBIES_1_010,11539,2.97
CA_1,HOBBIES_1_010,11540,2.97
CA_1,HOBBIES_1_010,11541,2.97
CA_1,HOBBIES_1_010,11542,2.97
CA_1,HOBBIES_1_010,11543,2.97
CA_1,HOBBIES_1_010,11544,2.97
CA_1,HOBBIES_1_010,11545,2.97
CA_1,HOBBIES_1_010,11546,2.97
CA_1,HOBBIES_1_010,11547,2.97
CA_1,HOBBIES_1_010,11548,2.97
CA_1,HOBBIES_1_010,11549,2.97
CA_1,HOBBIES_1_010,11550,2.97
CA_1,HOBBIES_1_010,11551,2.97
CA_1,HOBBIES_1_010,11552,2.97
CA_1,HOBBIES_1_010,11601,2.97
CA_1,HOBBIES_1_010,11602,2.97
CA_1,HOBBIES_1_010,11603,2.97
CA_1,HOBBIES_1_010,11604,2.97
CA_1,HOBBIES_1_010,11605,2.97
CA_1,HOBBIES_1_010,11606,2.97
CA_1,HOBBIES_1_010,11607,2.97
CA_1,HOBBIES_1_010,11608,2.97
CA_1,HOBBIES_1_010,11609,2.97
CA_1,HOBBIES_1_010,11610,2.97
CA_1,HOBBIES_1_010,11611,2.97
CA_1,HOBBIES_1_010,11612,2.97
CA_1,HOBBIES_1_010,11613,2.97
CA_1,HOBBIES_1_010,11614,2.97
CA_1,HOBBIES_1_010,11615,2.97
CA_1,HOBBIES_1_010,11616,2.97
CA_1,HOBBIES_1_010,11617,2.97
CA_1,HOBBIES_1_010,11618,2.97
CA_1,HOBBIES_1_010,11619,2.97
CA_1,HOBBIES_1_010,11620,2.97
CA_1,HOBBIES_1_010,11621,2.97
